Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Model_category,RevPerUnit
BR1958,DLR0056,Nis-M263,3679016,1,DT00939,9,11,2019,Toyota Motors,Ferrari Motors,Nis,3679016
BR1959,DLR0036,Aud-M233,5044983,3,DT00940,14,7,2019,Toyota Motors,Chrysler Europe Motors,Aud,1681661
BR1960,DLR0016,Toy-M203,4420992,1,DT00941,17,3,2019,Toyota Motors,Auto-Union Motors,Toy,4420992
BR1962,DLR0177,Mah-M167,3019029,1,DT00941,20,3,2019,Toyota India Motors,Seat Motors,Mah,3019029
BR1963,DLR0157,Mar-M137,9992208,2,DT00942,22,11,2019,Toyota India Motors,Polestar Motors,Mar,4996104
BR1964,DLR0137,Toy-M107,5313843,3,DT00942,27,7,2019,Toyota India Motors,Nash Motors,Toy,1771281
BR1965,DLR0117,Kia-M77,9918502,2,DT00943,30,3,2019,Toyota India Motors,Marlin Motors,Kia,4959251
BR1967,DLR0077,For-M17,12790714,2,DT00944,8,3,2019,Toyota India Motors,Heinkel Motors,For,6395357
BR1968,DLR0057,Nis-M264,18662240,2,DT00944,10,11,2019,Toyota India Motors,Fiat Motors,Nis,9331120
BR1969,DLR0037,Aud-M234,3692235,3,DT00945,15,7,2019,Toyota India Motors,Citroën Motors,Aud,1230745
BR1971,DLR0198,Toy-M198,307458,2,DT00945,17,7,2019,Turner Motors,Turner Motors,Toy,153729
BR1972,DLR0178,Mah-M168,1123825,1,DT00946,21,3,2019,Turner Motors,Shelby SuperCars Motors,Mah,1123825
BR1974,DLR0138,Vol-M108,28686045,3,DT00947,28,7,2019,Turner Motors,Naza Motors,Vol,9562015
BR1975,DLR0118,Kia-M78,12487035,3,DT00947,31,3,2019,Turner Motors,Maruti Motors,Kia,4162345
BR1977,DLR0078,For-M18,13301616,3,DT00948,9,3,2019,Turner Motors,Hennessey Motors,For,4433872
BR1978,DLR0058,Nis-M265,11539143,3,DT00949,11,11,2019,Turner Motors,Fiat do Brasil Motors,Nis,3846381
BR1980,DLR0018,Toy-M205,18797763,3,DT00950,19,3,2019,Turner Motors,Bentley Motors,Toy,6265921
BR1984,DLR0139,Vol-M109,9892344,3,DT00952,29,7,2019,TVR Motors,Nissan Motors,Vol,3297448
BR1985,DLR0119,Inf-M79,1185524,2,DT00952,1,4,2019,TVR Motors,Maserati Motors,Inf,592762
BR1987,DLR0079,For-M19,5928623,1,DT00953,10,3,2019,TVR Motors,Hillman Motors,For,5928623
BR1988,DLR0059,Nis-M266,6686346,2,DT00953,12,11,2019,TVR Motors,Fiat India Motors,Nis,3343173
BR1989,DLR0039,Aud-M236,10034872,2,DT00954,17,7,2019,TVR Motors,Dacia Motors,Aud,5017436
BR1990,DLR0019,Toy-M206,16819923,3,DT00955,20,3,2019,TVR Motors,Bitter Motors,Toy,5606641
BR1991,DLR0200,Toy-M200,2545818,3,DT00955,19,7,2019,UAZ Motors,UAZ Motors,Toy,848606
BR1993,DLR0160,Mar-M140,3745426,2,DT00956,25,11,2019,UAZ Motors,Premier Motors,Mar,1872713
BR1994,DLR0140,Vol-M110,5292186,1,DT00957,30,7,2019,UAZ Motors,Nissan India Motors,Vol,5292186
BR1998,DLR0060,Nis-M267,7781997,3,DT00958,13,11,2019,UAZ Motors,"Fisker, Karma Motors",Nis,2593999
BR1999,DLR0040,Aud-M237,933846,1,DT00958,18,7,2019,UAZ Motors,"Daewoo, Saehan, Chevrolet Korea Motors",Aud,933846
BR2000,DLR0020,Ren-M207,26641407,3,DT00959,21,3,2019,UAZ Motors,BMW Motors,Ren,8880469
BR2004,DLR0141,Agr-M111,14333481,3,DT00960,31,7,2019,Vauxhall Motors,Noble Motors,Agr,4777827
BR2005,DLR0121,Nis-M81,29104182,3,DT00960,3,4,2019,Vauxhall Motors,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Nis,9701394
BR2007,DLR0081,For-M21,15373923,3,DT00961,12,3,2019,Vauxhall Motors,Holden Motors,For,5124641
BR2008,DLR0061,Nis-M268,12162555,3,DT00962,14,11,2019,Vauxhall Motors,Ford America Motors,Nis,4054185
BR2009,DLR0041,Aud-M238,16171360,2,DT00962,19,7,2019,Vauxhall Motors,DAF Motors,Aud,8085680
BR2011,DLR0202,Toy-M202,14283456,2,DT00963,21,7,2019,Venturi Motors,Venturi Motors,Toy,7141728
BR2017,DLR0082,For-M22,11257083,3,DT00963,13,3,2019,Venturi Motors,Honda Motors,For,3752361
BR2018,DLR0062,Nis-M269,6506846,1,DT00965,15,11,2019,Venturi Motors,Ford Australia Motors,Nis,6506846
BR2019,DLR0042,Aud-M239,820540,1,DT00965,20,7,2019,Venturi Motors,Daihatsu Motors,Aud,820540
BR2021,DLR0203,Toy-M203,6064806,1,DT00966,22,7,2019,Volkswagen Motors,Volkswagen Motors,Toy,6064806
BR2022,DLR0183,Mah-M173,295120,2,DT00966,26,3,2019,Volkswagen Motors,Smart Motors,Mah,147560
BR2023,DLR0163,Mar-M143,8060510,2,DT00968,28,11,2019,Volkswagen Motors,Ranger Motors,Mar,4030255
BR2024,DLR0143,Agr-M113,7167374,2,DT00968,2,8,2019,Volkswagen Motors,Oldsmobile Motors,Agr,3583687
BR2025,DLR0123,Nis-M83,6607616,1,DT00969,5,4,2019,Volkswagen Motors,Mazzanti Motors,Nis,6607616
BR2027,DLR0083,For-M23,27373935,3,DT00970,14,3,2019,Volkswagen Motors,Honda India Motors,For,9124645
BR2028,DLR0063,Nis-M270,18681285,3,DT00970,16,11,2019,Volkswagen Motors,Ford do Brasil Motors,Nis,6227095
BR2029,DLR0043,Aud-M240,9113392,1,DT00971,21,7,2019,Volkswagen Motors,Daimler Motors,Aud,9113392
BR2030,DLR0023,Ren-M210,29245743,3,DT00972,24,3,2019,Volkswagen Motors,Bristol Motors,Ren,9748581
BR2031,DLR0204,Toy-M204,27205020,3,DT00973,23,7,2019,Volkswagen do Brasil Motors,Volkswagen do Brasil Motors,Toy,9068340
BR2032,DLR0184,Mah-M174,4763922,3,DT00974,27,3,2019,Volkswagen do Brasil Motors,Spyker Motors,Mah,1587974
BR2033,DLR0164,Mar-M144,2475576,2,DT00974,29,11,2019,Volkswagen do Brasil Motors,Reliant Motors,Mar,1237788
BR2034,DLR0144,Che-M114,18846993,3,DT00975,3,8,2019,Volkswagen do Brasil Motors,null,Che,6282331
BR2035,DLR0124,Nis-M84,11136476,2,DT00976,6,4,2019,Volkswagen do Brasil Motors,McLaren Motors,Nis,5568238
BR2037,DLR0084,For-M24,8358033,1,DT00976,15,3,2019,Volkswagen do Brasil Motors,Hudson Motors,For,8358033
BR2039,DLR0044,Aud-M241,25413093,3,DT00977,22,7,2019,Volkswagen do Brasil Motors,null,Aud,8471031
BR2040,DLR0024,Ren-M211,1362898,1,DT00978,25,3,2019,Volkswagen do Brasil Motors,British Leyland Motors,Ren,1362898
BR2041,DLR0205,Toy-M205,857333,1,DT00979,24,7,2019,Volkswagen South Africa Motors,Volkswagen South Africa Motors,Toy,857333
BR2042,DLR0185,Mah-M175,4893280,2,DT00980,28,3,2019,Volkswagen South Africa Motors,SsangYong Motors,Mah,2446640
BR2045,DLR0125,Nis-M85,8087798,2,DT00980,7,4,2019,Volkswagen South Africa Motors,Mercedes-Benz (including Maybach) Motors,Nis,4043899
BR2046,DLR0202,Hyu-M162,1826850,3,DT00981,23,1,2019,Chrysler Motors,Venturi Motors,Hyu,608950
BR2047,DLR0085,For-M25,26346189,3,DT00981,16,3,2019,Volkswagen South Africa Motors,Humber Motors,For,8782063
BR2048,DLR0065,Sko-M272,14758116,2,DT00982,18,11,2019,Volkswagen South Africa Motors,Ford India Motors,Sko,7379058
BR2049,DLR0045,BMW-M242,6666064,2,DT00982,23,7,2019,Volkswagen South Africa Motors,Delahaye Motors,BMW,3333032
BR2050,DLR0025,Kia-M212,24546006,3,DT00983,26,3,2019,Volkswagen South Africa Motors,Austin-Healey Motors,Kia,8182002
BR2052,DLR0186,Mah-M176,22058883,3,DT00983,29,3,2019,Volvo Motors,Standard-Triumph Motors,Mah,7352961
BR2053,DLR0166,Mar-M146,29062869,3,DT00984,1,12,2019,Volvo Motors,Rivian Motors,Mar,9687623
BR2054,DLR0146,Cit-M116,24282477,3,DT00985,5,8,2019,Volvo Motors,Packard Motors,Cit,8094159
BR2057,DLR0086,For-M26,12706496,2,DT00986,17,3,2019,Volvo Motors,Hummer Motors,For,6353248
BR2058,DLR0066,Sko-M273,1490532,1,DT00987,19,11,2019,Volvo Motors,Freightliner Motors,Sko,1490532
BR2059,DLR0046,BMW-M243,3215803,1,DT00988,24,7,2019,Volvo Motors,DeLorean Motors,BMW,3215803
BR2060,DLR0026,Kia-M213,2493076,1,DT00988,27,3,2019,Volvo Motors,"Austin, Rover Motors",Kia,2493076
BR2061,DLR0207,Ren-M207,12167115,3,DT00989,26,7,2019,Westfield Motors,Westfield Motors,Ren,4055705
BR2062,DLR0187,Mah-M177,10930779,3,DT00989,30,3,2019,Westfield Motors,Studebaker Motors,Mah,3643593
BR2063,DLR0167,Mar-M147,11007280,2,DT00990,2,12,2019,Westfield Motors,Rolls-Royce Motors,Mar,5503640
BR2064,DLR0147,Fia-M117,16986690,2,DT00990,6,8,2019,Westfield Motors,Pagani Motors,Fia,8493345
BR2065,DLR0127,Nis-M87,5761937,1,DT00991,9,4,2019,Westfield Motors,Merkur Motors,Nis,5761937
BR2067,DLR0087,Lin-M27,25757136,3,DT00992,18,3,2019,Westfield Motors,Hyundai Motors,Lin,8585712
BR2068,DLR0067,Sko-M274,24876672,3,DT00992,20,11,2019,Westfield Motors,FSO Motors,Sko,8292224
BR2070,DLR0027,Kia-M214,8376524,1,DT00993,28,3,2019,Westfield Motors,Bugatti Motors,Kia,8376524
BR2071,DLR0208,Ren-M208,7862894,2,DT00993,27,7,2019,Wiesmann Motors,Wiesmann Motors,Ren,3931447
BR2072,DLR0188,Mah-M178,6483099,3,DT00994,31,3,2019,Wiesmann Motors,Subaru Motors,Mah,2161033
BR2075,DLR0128,Nis-M88,5248404,2,DT00994,10,4,2019,Wiesmann Motors,Messerschmitt Motors,Nis,2624202
BR2077,DLR0088,Lin-M28,7074852,1,DT00995,19,3,2019,Wiesmann Motors,"IFA (including Trabant, Wartburg, Barkas) Motors",Lin,7074852
BR2079,DLR0048,BMW-M245,15652146,2,DT00996,26,7,2019,Wiesmann Motors,De Tomaso Motors,BMW,7826073
BR2080,DLR0028,Hon-M215,7528299,1,DT00996,29,3,2019,Wiesmann Motors,Buick Motors,Hon,7528299
BR2082,DLR0189,Tat-M179,8561936,2,DT00997,1,4,2019,Zastava Motors,Sunbeam Motors,Tat,4280968
BR2083,DLR0169,Mar-M149,1021566,1,DT00998,4,12,2019,Zastava Motors,SAIC Motor Motors,Mar,1021566
BR2084,DLR0149,For-M119,7740377,1,DT00998,8,8,2019,Zastava Motors,Panoz Motors,For,7740377
BR2085,DLR0129,Nis-M89,8997126,3,DT00999,11,4,2019,Zastava Motors,Mia Motors,Nis,2999042
BR2087,DLR0089,Lin-M29,26693064,3,DT01000,20,3,2019,Zastava Motors,Infiniti Motors,Lin,8897688
BR2088,DLR0069,Mit-M276,14179306,2,DT01000,22,11,2019,Zastava Motors,Geo Motors,Mit,7089653
BR2089,DLR0049,BMW-M246,8766677,1,DT01001,27,7,2019,Zastava Motors,Dodge Motors,BMW,8766677
BR2090,DLR0029,Hon-M216,1297858,1,DT01002,30,3,2019,Zastava Motors,Bytom Motors,Hon,1297858
BR2091,DLR0210,Ren-M210,15599949,3,DT01002,29,7,2019,ZAZ Motors,ZAZ Motors,Ren,5199983
BR2095,DLR0130,Riv-M90,14384055,3,DT01003,12,4,2019,ZAZ Motors,Micro Motors,Riv,4794685
BR2097,DLR0090,Lin-M30,26242311,3,DT01003,21,3,2019,ZAZ Motors,null,Lin,8747437
BR2099,DLR0050,BMW-M247,9946293,3,DT01004,28,7,2019,ZAZ Motors,Donkervoort Motors,BMW,3315431
BR2100,DLR0030,Hon-M217,1794492,1,DT01005,31,3,2019,ZAZ Motors,Cadillac Motors,Hon,1794492
BR2101,DLR0211,Ren-M211,313401,1,DT01005,30,7,2019,ZIL Motors,ZIL Motors,Ren,313401
BR2103,DLR0171,Mar-M151,19991650,2,DT01006,6,12,2019,ZIL Motors,Samsung Motors,Mar,9995825
BR2104,DLR0151,Mer-M121,9142867,1,DT01006,10,8,2019,ZIL Motors,Peel Motors,Mer,9142867
BR2105,DLR0131,Riv-M91,9851706,3,DT01007,13,4,2019,ZIL Motors,Mini Motors,Riv,3283902
BR2106,DLR0203,Hyu-M163,19924618,2,DT01007,24,1,2019,Chrysler Europe Motors,Volkswagen Motors,Hyu,9962309
BR2107,DLR0091,Bui-M31,319035,3,DT01008,22,3,2019,ZIL Motors,Invicta Motors,Bui,106345
BR2108,DLR0071,BMW-M1,19362792,3,DT01009,24,11,2019,ZIL Motors,Ginetta Motors,BMW,6454264
BR2110,DLR0031,Hon-M218,7084610,1,DT01010,1,4,2019,ZIL Motors,Caterham Motors,Hon,7084610
BR2113,DLR0172,Mar-M152,6702328,2,DT01011,7,12,2019,Audi Motors,San Motors,Mar,3351164
BR2114,DLR0152,Mer-M122,1841594,1,DT01011,11,8,2019,Audi Motors,Perodua Motors,Mer,1841594
BR2115,DLR0132,Sub-M92,18425982,2,DT01012,14,4,2019,Audi Motors,Mitsubishi Motors,Sub,9212991
BR2117,DLR0092,Cad-M32,17715573,3,DT01012,23,3,2019,Audi Motors,Isdera Motors,Cad,5905191
BR2118,DLR0072,BMW-M2,28256700,3,DT01014,25,11,2019,Audi Motors,Glas Motors,BMW,9418900
BR2119,DLR0052,BMW-M249,25246338,3,DT01014,30,7,2019,Audi Motors,e.GO Mobile Motors,BMW,8415446
BR2121,DLR0213,Kia-M213,11571686,2,DT01015,1,8,2019,DKW Motors,DKW Motors,Kia,5785843
BR2122,DLR0193,Tat-M183,19694214,3,DT01016,5,4,2019,DKW Motors,Tazzari Motors,Tat,6564738
BR2123,DLR0173,Hyu-M153,2300537,1,DT01016,8,12,2019,DKW Motors,Santa Matilde Motors,Hyu,2300537
BR2124,DLR0153,Mer-M123,1880148,1,DT01017,12,8,2019,DKW Motors,Peugeot Motors,Mer,1880148
BR2125,DLR0133,Sub-M93,8790030,1,DT01017,15,4,2019,DKW Motors,Monica Motors,Sub,8790030
BR2128,DLR0073,BMW-M3,7398601,1,DT01018,26,11,2019,DKW Motors,GMC Motors,BMW,7398601
BR2129,DLR0053,BMW-M250,21557505,3,DT01018,31,7,2019,DKW Motors,Eicher Polaris Motors,BMW,7185835
BR2130,DLR0033,Hon-M220,2203758,1,DT01019,3,4,2019,DKW Motors,Chevrolet Motors,Hon,2203758
BR2131,DLR0214,Kia-M214,6953904,2,DT01020,2,8,2019,Horch Motors,Horch Motors,Kia,3476952
BR2132,DLR0194,Tat-M184,11112984,3,DT01021,6,4,2019,Horch Motors,Tesla Motors,Tat,3704328
BR2133,DLR0174,Hyu-M154,10005932,2,DT01022,9,12,2019,Horch Motors,Santana Motors,Hyu,5002966
BR2134,DLR0154,Peu-M124,8376690,1,DT01023,13,8,2019,Horch Motors,PGO Motors,Peu,8376690
BR2135,DLR0134,Sub-M94,8253262,2,DT01025,16,4,2019,Horch Motors,Monteverdi Motors,Sub,4126631
BR2137,DLR0094,Cad-M34,19753406,2,DT01026,25,3,2019,Horch Motors,Isotta Fraschini Motors,Cad,9876703
BR2138,DLR0074,BMW-M4,531557,1,DT01026,27,11,2019,Horch Motors,GTA Spano Motors,BMW,531557
BR2139,DLR0054,MG-M251,5596372,2,DT01027,1,8,2019,Horch Motors,Elva Motors,MG,2798186
BR2140,DLR0034,For-M221,18982494,3,DT01028,4,4,2019,Horch Motors,Chevrolet India Motors,For,6327498
BR2142,DLR0195,Tat-M185,2368695,1,DT01028,7,4,2019,Wanderer Motors,Tornado Motors,Tat,2368695
BR2143,DLR0175,Hyu-M155,27412863,3,DT01029,10,12,2019,Wanderer Motors,Saturn Motors,Hyu,9137621
BR2144,DLR0155,Peu-M125,1811252,2,DT01030,14,8,2019,Wanderer Motors,Piaggio Motors,Peu,905626
BR2147,DLR0095,Cad-M35,3814214,1,DT01032,26,3,2019,Wanderer Motors,Isuzu Motors,Cad,3814214
BR2148,DLR0075,BMW-M5,311498,2,DT01033,28,11,2019,Wanderer Motors,Gumpert Motors,BMW,155749
BR2149,DLR0055,MG-M252,8312239,1,DT01034,2,8,2019,Wanderer Motors,Facel Vega Motors,MG,8312239
BR2150,DLR0035,For-M222,1010235,3,DT01035,5,4,2019,Wanderer Motors,Chrysler Motors,For,336745
BR2151,DLR0216,Hon-M216,6813837,1,DT01036,4,8,2019,Maybach  Motors,Maybach  Motors,Hon,6813837
BR2152,DLR0196,Tat-M186,9982652,1,DT01037,8,4,2019,Maybach  Motors,Toyota Motors,Tat,9982652
BR2153,DLR0176,Hyu-M156,7604313,1,DT01037,11,12,2019,Maybach  Motors,Scion Motors,Hyu,7604313
BR2154,DLR0156,Peu-M126,2947608,2,DT01038,15,8,2019,Maybach  Motors,Plymouth Motors,Peu,1473804
BR2155,DLR0136,Tes-M96,11171496,3,DT01039,18,4,2019,Maybach  Motors,Moskwitch Motors,Tes,3723832
BR2157,DLR0096,Cad-M36,9656742,1,DT01040,27,3,2019,Maybach  Motors,Iveco Motors,Cad,9656742
BR2158,DLR0076,Mer-M6,2969225,1,DT01040,29,11,2019,Maybach  Motors,Healey Motors,Mer,2969225
BR2159,DLR0056,Jee-M253,16171560,2,DT01041,3,8,2019,Maybach  Motors,Ferrari Motors,Jee,8085780
BR2160,DLR0036,For-M223,4417448,2,DT01041,6,4,2019,Maybach  Motors,Chrysler Europe Motors,For,2208724
BR2161,DLR0217,Hon-M217,4038996,3,DT01042,5,8,2019,Izh  Motors,Izh  Motors,Hon,1346332
BR2163,DLR0177,Hyu-M157,14791150,2,DT01044,12,12,2019,Izh  Motors,Seat Motors,Hyu,7395575
BR2164,DLR0157,Ren-M127,18843345,3,DT01044,16,8,2019,Izh  Motors,Polestar Motors,Ren,6281115
BR2165,DLR0137,Tes-M97,26413749,3,DT01045,19,4,2019,Izh  Motors,Nash Motors,Tes,8804583
BR2166,DLR0204,Hyu-M164,19297413,3,DT01045,25,1,2019,Citroën Motors,Volkswagen do Brasil Motors,Hyu,6432471
BR2167,DLR0097,Cad-M37,11823756,3,DT01046,28,3,2019,Izh  Motors,Jaguar Motors,Cad,3941252
BR2168,DLR0077,Mer-M7,14529736,2,DT01046,30,11,2019,Izh  Motors,Heinkel Motors,Mer,7264868
BR2169,DLR0057,Jee-M254,18615153,3,DT01047,4,8,2019,Izh  Motors,Fiat Motors,Jee,6205051
BR2170,DLR0037,For-M224,1229389,1,DT01047,7,4,2019,Izh  Motors,Citroën Motors,For,1229389
BR2171,DLR0218,Hon-M218,8043585,1,DT01048,6,8,2019,Lagonda  Motors,Lagonda  Motors,Hon,8043585
BR2172,DLR0198,Tat-M188,19494650,2,DT01049,10,4,2019,Lagonda  Motors,Turner Motors,Tat,9747325
BR2173,DLR0178,Hyu-M158,14481660,3,DT01049,13,12,2019,Lagonda  Motors,Shelby SuperCars Motors,Hyu,4827220
BR2174,DLR0158,Ren-M128,14172508,2,DT01050,17,8,2019,Lagonda  Motors,"Pontiac, Asüna Motors",Ren,7086254
BR2175,DLR0138,Tes-M98,8877463,1,DT01051,20,4,2019,Lagonda  Motors,Naza Motors,Tes,8877463
BR2177,DLR0098,Cad-M38,1107889,1,DT01052,29,3,2019,Lagonda  Motors,Jeep Motors,Cad,1107889
BR2178,DLR0078,Mer-M8,6100968,2,DT01052,1,12,2019,Lagonda  Motors,Hennessey Motors,Mer,3050484
BR2179,DLR0058,Vol-M255,5142062,1,DT01053,5,8,2019,Lagonda  Motors,Fiat do Brasil Motors,Vol,5142062
BR2180,DLR0038,For-M225,10562268,3,DT01053,8,4,2019,Lagonda  Motors,Cizeta-Moroder Motors,For,3520756
BR2182,DLR0199,Tat-M189,18590022,2,DT01054,11,4,2019,MG  Motors,TVR Motors,Tat,9295011
BR2183,DLR0179,Hyu-M159,9612495,1,DT01055,14,12,2019,MG  Motors,Simca Motors,Hyu,9612495
BR2184,DLR0159,Ren-M129,15234825,3,DT01055,18,8,2019,MG  Motors,Porsche Motors,Ren,5078275
BR2185,DLR0139,Lex-M99,20577474,3,DT01056,21,4,2019,MG  Motors,Nissan Motors,Lex,6859158
BR2187,DLR0099,Cad-M39,554686,2,DT01057,30,3,2019,MG  Motors,Jensen Motors,Cad,277343
BR2188,DLR0079,Dod-M9,9030055,1,DT01057,2,12,2019,MG  Motors,Hillman Motors,Dod,9030055
BR2190,DLR0039,For-M226,13949298,2,DT01058,9,4,2019,MG  Motors,Dacia Motors,For,6974649
BR2191,DLR0220,Hon-M220,5295622,2,DT01060,8,8,2019,Morris  Motors,Morris  Motors,Hon,2647811
BR2192,DLR0200,Tat-M190,26354109,3,DT01060,12,4,2019,Morris  Motors,UAZ Motors,Tat,8784703
BR2195,DLR0140,Toy-M100,15681306,2,DT01062,22,4,2019,Morris  Motors,Nissan India Motors,Toy,7840653
BR2197,DLR0100,Che-M40,7974634,2,DT01062,31,3,2019,Morris  Motors,JPX Motors,Che,3987317
BR2198,DLR0080,Jee-M10,10096794,3,DT01063,3,12,2019,Morris  Motors,Hindustan Motors,Jee,3365598
BR2199,DLR0060,Vol-M257,14595714,2,DT01063,7,8,2019,Morris  Motors,"Fisker, Karma Motors",Vol,7297857
BR2200,DLR0040,Aud-M227,8881768,1,DT01064,10,4,2019,Morris  Motors,"Daewoo, Saehan, Chevrolet Korea Motors",Aud,8881768
BR2201,DLR0221,For-M221,10821420,2,DT01064,9,8,2019,Austin  Motors,Austin  Motors,For,5410710
BR2202,DLR0201,Tat-M191,11759934,3,DT01065,13,4,2019,Austin  Motors,Vauxhall Motors,Tat,3919978
BR2204,DLR0161,Ren-M131,13286568,2,DT01065,20,8,2019,Austin  Motors,Proton Motors,Ren,6643284
BR2207,DLR0101,Che-M41,5710352,1,DT01066,1,4,2019,Austin  Motors,Kia Motors,Che,5710352
BR2208,DLR0081,Jee-M11,25524021,3,DT01066,4,12,2019,Austin  Motors,Holden Motors,Jee,8508007
BR2210,DLR0041,Aud-M228,14143962,2,DT01067,11,4,2019,Austin  Motors,DAF Motors,Aud,7071981
BR2211,DLR0222,For-M222,6142710,1,DT01067,10,8,2019,Riley  Motors,Riley  Motors,For,6142710
BR2213,DLR0182,Hyu-M162,2224314,3,DT01069,17,12,2019,Riley  Motors,Skoda Motors,Hyu,741438
BR2214,DLR0162,Ren-M132,4002438,1,DT01069,21,8,2019,Riley  Motors,Puma Motors,Ren,4002438
BR2217,DLR0102,Che-M42,3453486,3,DT01070,2,4,2019,Riley  Motors,Koenigsegg Motors,Che,1151162
BR2220,DLR0042,Aud-M229,5651109,3,DT01070,12,4,2019,Riley  Motors,Daihatsu Motors,Aud,1883703
BR2221,DLR0223,For-M223,9833386,1,DT01071,11,8,2019,Wolseley  Motors,Wolseley  Motors,For,9833386
BR2222,DLR0203,Tat-M193,3333756,2,DT01072,15,4,2019,Wolseley  Motors,Volkswagen Motors,Tat,1666878
BR2223,DLR0183,Hyu-M163,9965784,1,DT01073,18,12,2019,Wolseley  Motors,Smart Motors,Hyu,9965784
BR2225,DLR0143,Toy-M103,9042719,1,DT01073,25,4,2019,Wolseley  Motors,Oldsmobile Motors,Toy,9042719
BR2226,DLR0205,Mah-M165,28208490,3,DT01074,26,1,2019,Cizeta-Moroder Motors,Volkswagen South Africa Motors,Mah,9402830
BR2229,DLR0063,Vol-M260,5490078,3,DT01075,10,8,2019,Wolseley  Motors,Ford do Brasil Motors,Vol,1830026
BR2230,DLR0043,Aud-M230,18718750,2,DT01075,13,4,2019,Wolseley  Motors,Daimler Motors,Aud,9359375
BR2231,DLR0224,For-M224,7376554,2,DT01078,12,8,2019,Standard  Motors,Standard  Motors,For,3688277
BR2232,DLR0204,Tat-M194,16284062,2,DT01078,16,4,2019,Standard  Motors,Volkswagen do Brasil Motors,Tat,8142031
BR2233,DLR0184,Hyu-M164,23998932,3,DT01079,19,12,2019,Standard  Motors,Spyker Motors,Hyu,7999644
BR2234,DLR0164,Toy-M134,27362391,3,DT01080,23,8,2019,Standard  Motors,Reliant Motors,Toy,9120797
BR2237,DLR0104,Che-M44,6961332,3,DT01081,4,4,2019,Standard  Motors,Lada Motors,Che,2320444
BR2239,DLR0064,Nis-M261,1557242,2,DT01081,11,8,2019,Standard  Motors,Ford Europe Motors,Nis,778621
BR2240,DLR0044,Aud-M231,19955415,3,DT01082,14,4,2019,Standard  Motors,null,Aud,6651805
BR2241,DLR0225,For-M225,25182108,3,DT01082,13,8,2019,Talbot  Motors,Talbot  Motors,For,8394036
BR2243,DLR0185,Mah-M165,2298772,1,DT01083,20,12,2019,Talbot  Motors,SsangYong Motors,Mah,2298772
BR2244,DLR0165,Vol-M135,5313410,2,DT01083,24,8,2019,Talbot  Motors,Renault Motors,Vol,2656705
BR2245,DLR0145,Toy-M105,8064714,2,DT01084,27,4,2019,Talbot  Motors,Opel Motors,Toy,4032357
BR2247,DLR0105,Che-M45,4942804,2,DT01084,5,4,2019,Talbot  Motors,Lamborghini Motors,Che,2471402
BR2248,DLR0085,Ram-M15,5790416,2,DT01085,8,12,2019,Talbot  Motors,Humber Motors,Ram,2895208
BR2250,DLR0045,Aud-M232,1853412,2,DT01086,15,4,2019,Talbot  Motors,Delahaye Motors,Aud,926706
BR2251,DLR0226,For-M226,2647939,1,DT01087,14,8,2019,Das Motors,Das Motors,For,2647939
BR2252,DLR0206,Toy-M196,23525256,3,DT01087,18,4,2019,Das Motors,Volvo Motors,Toy,7841752
BR2253,DLR0186,Mah-M166,20980833,3,DT01088,21,12,2019,Das Motors,Standard-Triumph Motors,Mah,6993611
BR2258,DLR0086,For-M16,5674660,2,DT01089,9,12,2019,Das Motors,Hummer Motors,For,2837330
BR2259,DLR0066,Nis-M263,993368,2,DT01089,13,8,2019,Das Motors,Freightliner Motors,Nis,496684
BR2260,DLR0046,Aud-M233,226386,2,DT01090,16,4,2019,Das Motors,DeLorean Motors,Aud,113193
BR2262,DLR0207,Toy-M197,6371231,1,DT01090,19,4,2019,Ramani Motors,Westfield Motors,Toy,6371231
BR2263,DLR0187,Mah-M167,10059666,2,DT01091,22,12,2019,Ramani Motors,Studebaker Motors,Mah,5029833
BR2264,DLR0167,Mar-M137,18789165,3,DT01091,26,8,2019,Ramani Motors,Rolls-Royce Motors,Mar,6263055
BR2267,DLR0107,Che-M47,7556174,2,DT01092,7,4,2019,Ramani Motors,Land Rover Motors,Che,3778087
BR2270,DLR0047,Aud-M234,7358930,2,DT01093,17,4,2019,Ramani Motors,DeSoto Motors,Aud,3679465
BR2271,DLR0228,Aud-M228,13947502,2,DT01093,16,8,2019,Deccan Motors,Deccan Motors,Aud,6973751
BR2272,DLR0208,Toy-M198,8946299,1,DT01094,20,4,2019,Deccan Motors,Wiesmann Motors,Toy,8946299
BR2273,DLR0188,Mah-M168,5115269,1,DT01094,23,12,2019,Deccan Motors,Subaru Motors,Mah,5115269
BR2275,DLR0148,Vol-M108,17151476,2,DT01095,30,4,2019,Deccan Motors,Panhard Motors,Vol,8575738
BR2277,DLR0108,Che-M48,12594525,3,DT01095,8,4,2019,Deccan Motors,Lexus Motors,Che,4198175
BR2278,DLR0088,For-M18,27030327,3,DT01096,11,12,2019,Deccan Motors,"IFA (including Trabant, Wartburg, Barkas) Motors",For,9010109
BR2280,DLR0048,Aud-M235,23929671,3,DT01096,18,4,2019,Deccan Motors,De Tomaso Motors,Aud,7976557
BR2281,DLR0229,Aud-M229,4030132,1,DT01097,17,8,2019,Herald Motors,Herald Motors,Aud,4030132
